MovieID,Title,Genres,List Index,Recommendation Score
987,Bliss (1997),Drama|Romance,975,0.000397712
988,Grace of My Heart (1996),Comedy|Drama,976,0.00033047795
989,Schlafes Bruder (Brother of Sleep) (1995),Drama,977,0.00013324618
990,Maximum Risk (1996),Action|Adventure|Thriller,978,0.00042328238
991,Michael Collins (1996),Drama|War,979,0.0017599761
992,"Rich Man's Wife, The (1996)",Thriller,980,0.00026026368
993,Infinity (1996),Drama,981,0.00017949939
994,Big Night (1996),Drama,982,0.014522493
996,Last Man Standing (1996),Action|Drama|Western,983,0.0053964853
997,Caught (1996),Drama|Thriller,984,0.00021880865
998,Set It Off (1996),Action|Crime,985,0.0012894869
999,2 Days in the Valley (1996),Crime,986,0.0036143959
1000,Curdled (1996),Crime,987,0.00015738606
1001,"Associate, The (L'Associe)(1982)",Comedy,988,0.00015383959
1002,Ed's Next Move (1996),Comedy,989,0.00029578805
1003,Extreme Measures (1996),Drama|Thriller,990,0.0005283952
1004,"Glimmer Man, The (1996)",Action|Thriller,991,0.00048187375
1005,D3: The Mighty Ducks (1996),Children's|Comedy,992,0.0013911426
1006,"Chamber, The (1996)",Drama,993,0.00022059679
1007,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,994,0.0036113858
1008,"Davy Crockett, King of the Wild Frontier (1955)",Western,995,0.00042530894
1009,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,996,0.0028484464
1010,"Love Bug, The (1969)",Children's|Comedy,997,0.00513196
1011,Herbie Rides Again (1974),Adventure|Children's|Comedy,998,0.0007839501
1012,Old Yeller (1957),Children's|Drama,999,0.0019869208
1013,"Parent Trap, The (1961)",Children's|Drama,1000,0.003289938
1014,Pollyanna (1960),Children's|Comedy|Drama,1001,0.00085631013
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,1002,0.0018914938
1016,"Shaggy Dog, The (1959)",Children's|Comedy,1003,0.0013356805
1017,Swiss Family Robinson (1960),Adventure|Children's,1004,0.0032252073
1018,That Darn Cat! (1965),Children's|Comedy|Mystery,1005,0.00078606606
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,1006,0.021974653
1020,Cool Runnings (1993),Comedy,1007,0.0032948852
1021,Angels in the Outfield (1994),Children's|Comedy,1008,0.0022378266
1022,Cinderella (1950),Animation|Children's|Musical,1009,0.013860643
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,1010,0.002687633
1024,"Three Caballeros, The (1945)",Animation|Children's|Musical,1011,0.0015791357
1025,"Sword in the Stone, The (1963)",Animation|Children's,1012,0.0034695864
1026,So Dear to My Heart (1949),Children's|Drama,1013,0.00018885732
1027,Robin Hood: Prince of Thieves (1991),Drama,1014,0.0013316274
1028,Mary Poppins (1964),Children's|Comedy|Musical,1015,0.024184763
1029,Dumbo (1941),Animation|Children's|Musical,1016,0.010035187
1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,1017,0.0043075085
1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,1018,0.004443884
1032,Alice in Wonderland (1951),Animation|Children's|Musical,1019,0.010800183
1033,"Fox and the Hound, The (1981)",Animation|Children's,1020,0.010179192
1034,Freeway (1996),Crime,1021,0.00078490376
1035,"Sound of Music, The (1965)",Musical,1022,0.10984388
1036,Die Hard (1988),Action|Thriller,1023,0.05193177
1037,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,1024,0.008793473
1038,Unhook the Stars (1996),Drama,1025,0.00015810132
1039,Synthetic Pleasures (1995),Documentary,1026,0.00022757053
1040,"Secret Agent, The (1996)",Drama,1027,0.00019451976
1041,Secrets & Lies (1996),Drama,1028,0.017064005
1042,That Thing You Do! (1996),Comedy,1029,0.00984782
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,1030,0.0007429719
1044,Surviving Picasso (1996),Drama,1031,0.0004709959
1045,Love Is All There Is (1996),Comedy|Drama,1032,0.00022175908
1046,Beautiful Thing (1996),Drama|Romance,1033,0.0015530586
1047,"Long Kiss Goodnight, The (1996)",Action|Thriller,1034,0.0108214915
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,1035,0.005057186
1050,Looking for Richard (1996),Documentary|Drama,1036,0.0010700226
1051,Trees Lounge (1996),Drama,1037,0.0009223223
1052,"Proprietor, The (1996)",Drama,1038,0.0001733303
1053,Normal Life (1996),Crime|Drama,1039,0.00036987662
1054,Get on the Bus (1996),Drama,1040,0.00073346496
1055,Shadow Conspiracy (1997),Thriller,1041,0.00031483173
1056,Jude (1996),Drama,1042,0.00029689074
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,1043,0.00812912
1058,Bitter Sugar (Azucar Amargo) (1996),Drama,1044,0.00017344952
1059,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,1045,0.013423175
1060,Swingers (1996),Comedy|Drama,1046,0.031747192
1061,Sleepers (1996),Crime|Drama,1047,0.006809354
1062,"Sunchaser, The (1996)",Drama,1048,0.0002938509
1063,Johns (1996),Drama,1049,0.00041678548
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,1050,0.00572595
1065,"Woman in Question, The (1950)",Mystery,1051,0.00021386147
1066,Shall We Dance? (1937),Comedy|Musical|Romance,1052,0.0033555925
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,1053,0.00028824806
1068,Crossfire (1947),Crime|Film-Noir,1054,0.00016057491
1069,"Murder, My Sweet (1944)",Film-Noir|Thriller,1055,0.0013662577
1070,Macao (1952),Adventure,1056,0.00027441978
1071,For the Moment (1994),Romance|War,1057,0.0002155006
1073,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,1058,0.064079225
1075,"Sexual Life of the Belgians, The (1994)",Comedy,1059,0.00013020635
1076,"Innocents, The (1961)",Thriller,1060,0.00024950504
1077,Sleeper (1973),Comedy|Sci-Fi,1061,0.03671646
1078,Bananas (1971),Comedy|War,1062,0.0021725297
1079,"Fish Called Wanda, A (1988)",Comedy,1063,0.04962623
1080,Monty Python's Life of Brian (1979),Comedy,1064,0.026178658
1081,Victor/Victoria (1982),Comedy|Musical,1065,0.0029293299
1082,"Candidate, The (1972)",Drama,1066,0.0008853674
1083,"Great Race, The (1965)",Comedy|Musical,1067,0.0012488365
1084,Bonnie and Clyde (1967),Crime|Drama,1068,0.008303672
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,1069,0.00090661645
1086,Dial M for Murder (1954),Mystery|Thriller,1070,0.018105805
1087,Madame Butterfly (1995),Musical,1071,0.0004515946
1088,Dirty Dancing (1987),Musical|Romance,1072,0.012600303
1089,Reservoir Dogs (1992),Crime|Thriller,1073,0.023185492
1090,Platoon (1986),Drama|War,1074,0.040314227
1091,Weekend at Bernie's (1989),Comedy,1075,0.001866281
1092,Basic Instinct (1992),Mystery|Thriller,1076,0.02169305
1093,"Doors, The (1991)",Drama|Musical,1077,0.02445814
1094,"Crying Game, The (1992)",Drama|Romance|War,1078,0.032984823
1095,Glengarry Glen Ross (1992),Drama,1079,0.009736121
1096,Sophie's Choice (1982),Drama,1080,0.0038608015
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,1081,0.12231755
1098,"Search for One-eye Jimmy, The (1996)",Comedy,1082,0.00026372075
1099,"Christmas Carol, A (1938)",Drama,1083,0.0032773912
1100,Days of Thunder (1990),Action|Romance,1084,0.004496902
1101,Top Gun (1986),Action|Romance,1085,0.02533561
1102,American Strays (1996),Action,1086,0.00023165345
1103,Rebel Without a Cause (1955),Drama,1087,0.0047365427
1104,"Streetcar Named Desire, A (1951)",Drama,1088,0.010003388
1105,Children of the Corn IV: The Gathering (1996),Horror,1089,0.00024616718
1106,"Leopard Son, The (1996)",Documentary,1090,0.0001783371
1107,Loser (1991),Comedy,1091,0.00018775463
1108,Prerokbe Ognja (1995),Documentary,1092,0.00023728609
1109,Charm's Incidents (1996),Drama,1093,0.0001951456
1110,Bird of Prey (1996),Action,1094,0.00019431114
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,1095,0.003576547
1112,Palookaville (1996),Action|Drama,1096,0.00036242604
1113,"Associate, The (1996)",Comedy,1097,0.00016400218
1114,"Funeral, The (1996)",Drama,1098,0.00018236041
1115,Sleepover (1995),Comedy|Drama,1099,0.00016009808
1116,"Single Girl, A (La Fille Seule) (1995)",Drama,1100,0.0001476109
1117,"Eighth Day, The (Le Huitième jour ) (1996)",Drama,1101,0.00023391843
1118,Tashunga (1995),Adventure|Western,1102,0.00014474988
1119,Drunks (1997),Drama,1103,0.000106453896
1120,"People vs. Larry Flynt, The (1996)",Drama,1104,0.0062698424
1121,Glory Daze (1996),Drama,1105,0.00015684962
1122,Plutonium Circus (1995),Documentary,1106,0.000109523535
1123,"Perfect Candidate, A (1996)",Documentary,1107,0.0005797744
1124,On Golden Pond (1981),Drama,1108,0.006805837
1125,"Return of the Pink Panther, The (1974)",Comedy,1109,0.007474005
1126,Drop Dead Fred (1991),Comedy|Fantasy,1110,0.004482895
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,1111,0.1999762
1128,"Fog, The (1980)",Horror,1112,0.00051140785
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1113,0.091190755
1130,"Howling, The (1980)",Horror,1114,0.006195605
1131,Jean de Florette (1986),Drama,1115,0.002319008
1132,Manon of the Spring (Manon des sources) (1986),Drama,1116,0.004881561
1133,Talking About Sex (1994),Comedy|Drama,1117,0.0002568066
1134,Johnny 100 Pesos (1993),Action|Drama,1118,0.00018799305
1135,Private Benjamin (1980),Comedy,1119,0.002290517
1136,Monty Python and the Holy Grail (1974),Comedy,1120,0.116867155
1137,Hustler White (1996),Romance,1121,0.00022152066
1138,Dadetown (1995),Documentary,1122,0.00015541911
1139,Everything Relative (1996),Drama,1123,0.00032031536
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,1124,0.00012931228
1141,Hoogste tijd (1995),Drama,1125,0.00025844574
1142,Get Over It (1996),Drama,1126,0.00012508035
1143,Three Lives and Only One Death (1996),Comedy,1127,0.00015747547
1144,"Line King: Al Hirschfeld, The (1996)",Documentary,1128,0.00023660064
1145,Snowriders (1996),Documentary,1129,0.00014773011
1146,Curtis's Charm (1995),Comedy|Drama,1130,0.000107973814
1147,When We Were Kings (1996),Documentary,1131,0.007883787
1148,"Wrong Trousers, The (1993)",Animation|Comedy,1132,0.11476955
1149,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama,1133,0.0002628863
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,1134,0.0022338927
1151,Faust (1994),Animation|Comedy|Thriller,1135,0.00014734268
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,1136,0.0001514554
1153,Raw Deal (1948),Film-Noir,1137,0.00027951598
1154,T-Men (1947),Film-Noir,1138,0.0001925528
1155,"Invitation, The (Zaproszenie) (1986)",Drama,1139,0.00017404556
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",Drama,1140,0.00013566017
1157,"Symphonie pastorale, La (1946)",Drama,1141,0.00016966462
1158,Here Comes Cookie (1935),Comedy,1142,0.00013941526
1159,Love in Bloom (1935),Romance,1143,0.00018078089
1160,Six of a Kind (1934),Comedy,1144,0.00029566884
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,1145,0.00048473477
1162,"Ruling Class, The (1972)",Comedy,1146,0.00035744905
1163,Mina Tannenbaum (1994),Drama,1147,0.00023543835
1164,Two or Three Things I Know About Her (1966),Drama,1148,0.00011199713
1165,"Bloody Child, The (1996)",Drama|Thriller,1149,0.00026077032
1166,Farmer & Chase (1995),Comedy,1150,0.00014716387
1167,Dear God (1996),Comedy,1151,0.0002541244
1168,Bad Moon (1996),Horror,1152,0.00014662743
1169,American Dream (1990),Documentary,1153,0.0010035932
1170,Best of the Best 3: No Turning Back (1995),Action,1154,0.00017386675
1171,Bob Roberts (1992),Comedy,1155,0.02624783
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,1156,0.020430416
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,1157,0.0017419457
1174,Grosse Fatigue (1994),Comedy,1158,0.0002283752
1175,Delicatessen (1991),Comedy|Sci-Fi,1159,0.021789044
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,1160,0.0022318065
1177,Enchanted April (1991),Drama,1161,0.0015231669
1178,Paths of Glory (1957),Drama|War,1162,0.002576232
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,1163,0.022906303
1180,Hear My Song (1991),Comedy,1164,0.0003553033
1181,"Shooter, The (1995)",Action,1165,0.00025725365
1183,"English Patient, The (1996)",Drama|Romance|War,1166,0.017773211
1184,Mediterraneo (1991),Comedy|War,1167,0.0008994341
1185,My Left Foot (1989),Drama,1168,0.014580905
1186,"Sex, Lies, and Videotape (1989)",Drama,1169,0.011368543
1187,Passion Fish (1992),Drama,1170,0.0009480715
1188,Strictly Ballroom (1992),Comedy|Romance,1171,0.046057194
1189,"Thin Blue Line, The (1988)",Documentary,1172,0.0033079386
1190,Tie Me Up! Tie Me Down! (1990),Drama,1173,0.0005044937
1191,Madonna: Truth or Dare (1991),Documentary,1174,0.0013776124
1192,Paris Is Burning (1990),Documentary,1175,0.0015929937
1193,One Flew Over the Cuckoo's Nest (1975),Drama,1176,0.08089939
1194,Up in Smoke (1978),Comedy,1177,0.0017644167
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,1178,0.32001385
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,1179,0.13483864
1198,Raiders of the Lost Ark (1981),Action|Adventure,1180,0.13026035
1199,Brazil (1985),Sci-Fi,1181,0.052485824
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,1182,0.07980886
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,1183,0.04365316
1202,Withnail and I (1987),Comedy,1184,0.00081536174
1203,12 Angry Men (1957),Drama,1185,0.016041607
1204,Lawrence of Arabia (1962),Adventure|War,1186,0.046462476
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,1187,0.0046058297
1206,"Clockwork Orange, A (1971)",Sci-Fi,1188,0.09931344
1207,To Kill a Mockingbird (1962),Drama,1189,0.027839273
1208,Apocalypse Now (1979),Drama|War,1190,0.025537074
1209,Once Upon a Time in the West (1969),Western,1191,0.0020896196
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,1192,0.35191673
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,1193,0.00096702576
1212,"Third Man, The (1949)",Mystery|Thriller,1194,0.019348979
1213,GoodFellas (1990),Crime|Drama,1195,0.04136926
1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,1196,0.10114169
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,1197,0.10826737
1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,1198,0.0037710667
1217,Ran (1985),Drama|War,1199,0.0052523017
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,1200,0.011377066
1219,Psycho (1960),Horror|Thriller,1201,0.06775093
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,1202,0.04608965
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,1203,0.13129038
1222,Full Metal Jacket (1987),Action|Drama|War,1204,0.036803037
1223,"Grand Day Out, A (1992)",Animation|Comedy,1205,0.037124515
1224,Henry V (1989),Drama|War,1206,0.0116738975
1225,Amadeus (1984),Drama,1207,0.025225371
1226,"Quiet Man, The (1952)",Comedy|Romance,1208,0.0052312315
1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,1209,0.0026474595
1228,Raging Bull (1980),Drama,1210,0.025672555
1230,Annie Hall (1977),Comedy|Romance,1211,0.073854566
1231,"Right Stuff, The (1983)",Drama,1212,0.026873767
1232,Stalker (1979),Mystery|Sci-Fi,1213,0.0004502535
1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,1214,0.055430144
1234,"Sting, The (1973)",Comedy|Crime,1215,0.023361295
1235,Harold and Maude (1971),Comedy,1216,0.02120176
1236,Trust (1990),Comedy|Drama,1217,0.0011507273
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,1218,0.0045835674
1238,Local Hero (1983),Comedy,1219,0.00885278
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,1220,0.10807067
1241,Braindead (1992),Comedy|Horror,1221,0.00048023462
1242,Glory (1989),Action|Drama|War,1222,0.03272906
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1223,0.010182589
1244,Manhattan (1979),Comedy|Drama|Romance,1224,0.01300329
1245,Miller's Crossing (1990),Drama,1225,0.007205963
1246,Dead Poets Society (1989),Drama,1226,0.01354146
1247,"Graduate, The (1967)",Drama|Romance,1227,0.050370634
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,1228,0.07865918
1249,Nikita (La Femme Nikita) (1990),Thriller,1229,0.19688454
1250,"Bridge on the River Kwai, The (1957)",Drama|War,1230,0.13135454
1251,8 1/2 (1963),Drama,1231,0.006275445
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,1232,0.05682966
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,1233,0.018398672
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,1234,0.012274414
1255,Bad Taste (1987),Comedy|Horror,1235,0.00085258484
1256,Duck Soup (1933),Comedy|War,1236,0.032188892
1257,Better Off Dead... (1985),Comedy,1237,0.008442044
1258,"Shining, The (1980)",Horror,1238,0.025559515
1259,Stand by Me (1986),Adventure|Comedy|Drama,1239,0.3086214
1260,M (1931),Crime|Film-Noir|Thriller,1240,0.005206138
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,1241,0.026128262
1262,"Great Escape, The (1963)",Adventure|War,1242,0.020447344
1263,"Deer Hunter, The (1978)",Drama|War,1243,0.011104643
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1244,0.001488775
1265,Groundhog Day (1993),Comedy|Romance,1245,0.09159851
1266,Unforgiven (1992),Western,1246,0.029092848
1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,1247,0.024560392
1268,Pump Up the Volume (1990),Drama,1248,0.0014297366
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1249,0.053283483
1270,Back to the Future (1985),Comedy|Sci-Fi,1250,0.30977818
1271,Fried Green Tomatoes (1991),Drama,1251,0.011267811
1272,Patton (1970),Drama|War,1252,0.012631804
1273,Down by Law (1986),Comedy|Drama,1253,0.0008521974
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,1254,0.024825722
1275,Highlander (1986),Action|Adventure,1255,0.024698079
1276,Cool Hand Luke (1967),Comedy|Drama,1256,0.020780593
1277,Cyrano de Bergerac (1990),Action|Drama|Romance,1257,0.017621547
1278,Young Frankenstein (1974),Comedy|Horror,1258,0.040056735
1279,Night on Earth (1991),Comedy|Drama,1259,0.0015723109
1280,Raise the Red Lantern (1991),Drama,1260,0.0072377026
1281,"Great Dictator, The (1940)",Comedy,1261,0.0037852526
1282,Fantasia (1940),Animation|Children's|Musical,1262,0.10440117
1283,High Noon (1952),Western,1263,0.008225888
1284,"Big Sleep, The (1946)",Film-Noir|Mystery,1264,0.031415313
1285,Heathers (1989),Comedy,1265,0.015922904
1286,Somewhere in Time (1980),Drama|Romance,1266,0.029761225
1287,Ben-Hur (1959),Action|Adventure|Drama,1267,0.019436777
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,1268,0.04097873
1289,Koyaanisqatsi (1983),Documentary|War,1269,0.002949655
1290,Some Kind of Wonderful (1987),Drama|Romance,1270,0.0018180311
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1271,0.06426087
1292,Being There (1979),Comedy,1272,0.0110114515
1293,Gandhi (1982),Drama,1273,0.020344377
1294,M*A*S*H (1970),Comedy|War,1274,0.035129577
1295,"Unbearable Lightness of Being, The (1988)",Drama,1275,0.008392274
1296,"Room with a View, A (1986)",Drama|Romance,1276,0.017477512
1297,Real Genius (1985),Comedy,1277,0.008714229
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,1278,0.011854887
1299,"Killing Fields, The (1984)",Drama|War,1279,0.01670283
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,1280,0.007876903
1301,Forbidden Planet (1956),Sci-Fi,1281,0.016174048
1302,Field of Dreams (1989),Drama,1282,0.014419794
1303,"Man Who Would Be King, The (1975)",Adventure,1283,0.0041702986
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,1284,0.041796118
1305,"Paris, Texas (1984)",Drama,1285,0.00041931868
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,1286,0.0017350316
1307,When Harry Met Sally... (1989),Comedy|Romance,1287,0.08055398
1308,I Shot a Man in Vegas (1995),Comedy,1288,0.00030240417
1309,Parallel Sons (1995),Drama|Romance,1289,0.00023326278
1310,Hype! (1996),Documentary,1290,0.0011073053
1311,Santa with Muscles (1996),Comedy,1291,0.00026893616
1312,Female Perversions (1996),Drama,1292,0.0002886057
1313,Mad Dog Time (1996),Crime,1293,0.00028464198
1314,Breathing Room (1996),Romance,1294,0.00017827749
1315,Paris Was a Woman (1995),Documentary,1295,0.00017213821
1316,Anna (1996),Drama,1296,0.0002181828
1317,I'm Not Rappaport (1996),Comedy,1297,0.00056919456
1318,Blue Juice (1995),Comedy|Drama,1298,0.000220716
1319,Kids of Survival (1993),Documentary,1299,0.0001398623
1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,1300,0.026447415
1321,"American Werewolf in London, An (1981)",Horror,1301,0.01346305
1322,Amityville 1992: It's About Time (1992),Horror,1302,0.00025886297
1323,Amityville 3-D (1983),Horror,1303,0.00021246076
1324,Amityville: Dollhouse (1996),Horror,1304,0.00025200844
1325,Amityville: A New Generation (1993),Horror,1305,0.00017440319
1326,Amityville II: The Possession (1982),Horror,1306,0.00035378337
1327,"Amityville Horror, The (1979)",Horror,1307,0.003427714
1328,"Amityville Curse, The (1990)",Horror,1308,0.000236094
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,1309,0.00036287308
1330,April Fool's Day (1986),Comedy|Horror,1310,0.00043529272
1331,Audrey Rose (1977),Horror,1311,0.00033128262
1332,"Believers, The (1987)",Horror|Thriller,1312,0.0003283918
1333,"Birds, The (1963)",Horror,1313,0.020509154
1334,"Blob, The (1958)",Horror|Sci-Fi,1314,0.0037413538
1335,Blood Beach (1981),Action|Horror,1315,0.00015306473
1336,Body Parts (1991),Horror,1316,0.0003016591
1337,"Body Snatcher, The (1945)",Horror,1317,0.0008068383
1339,Bram Stoker's Dracula (1992),Horror|Romance,1318,0.012402594
1340,Bride of Frankenstein (1935),Horror,1319,0.0011409521
1341,Burnt Offerings (1976),Horror,1320,0.00033590198
1342,Candyman (1992),Horror,1321,0.0009905696
1343,Cape Fear (1991),Thriller,1322,0.008793116
1344,Cape Fear (1962),Film-Noir|Thriller,1323,0.014995098
1345,Carrie (1976),Horror,1324,0.015185535
1346,Cat People (1982),Horror,1325,0.0006826818
1347,"Nightmare on Elm Street, A (1984)",Horror,1326,0.0032358766
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1327,0.0077159405
1349,Nosferatu a Venezia (1986),Horror,1328,0.00026533008
1350,"Omen, The (1976)",Horror,1329,0.014021814
1351,Blood & Wine (1997),Drama,1330,0.00027510524
1352,Albino Alligator (1996),Crime|Thriller,1331,0.0008370578
1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,1332,0.0031752586
1354,Breaking the Waves (1996),Drama,1333,0.0065595806
1355,Nightwatch (1997),Horror|Thriller,1334,0.0004773736
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,1335,0.05040729
1357,Shine (1996),Drama|Romance,1336,0.008962542
1358,Sling Blade (1996),Drama|Thriller,1337,0.036550462
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,1338,0.00227049
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,1339,0.00018122792
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1340,0.004116684
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,1341,0.0005930066
1363,"Preacher's Wife, The (1996)",Drama,1342,0.0008106828
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,1343,0.00020855665
1365,Ridicule (1996),Drama,1344,0.0005480647
1366,"Crucible, The (1996)",Drama,1345,0.0007699728
1367,101 Dalmatians (1996),Children's|Comedy,1346,0.004273355
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,1347,0.00019046664
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,1348,0.00012856722
1370,Die Hard 2 (1990),Action|Thriller,1349,0.028652549
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,1350,0.01654154
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,1351,0.040941805
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,1352,0.0069823563
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1353,0.035495937
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,1354,0.021989793
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,1355,0.024501026
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,1356,0.013730109
1378,Young Guns (1988),Action|Comedy|Western,1357,0.0049910545
1379,Young Guns II (1990),Action|Comedy|Western,1358,0.008004457
1380,Grease (1978),Comedy|Musical|Romance,1359,0.012473017
1381,Grease 2 (1982),Comedy|Musical|Romance,1360,0.0020987988
1382,Marked for Death (1990),Action|Drama,1361,0.00072950125
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,1362,0.00017106533
1384,"Substance of Fire, The (1996)",Drama,1363,0.0002590418
1385,Under Siege (1992),Action,1364,0.0073082447
1386,Terror in a Texas Town (1958),Western,1365,0.00016117096
1387,Jaws (1975),Action|Horror,1366,0.07780075
1388,Jaws 2 (1978),Action|Horror,1367,0.0032730699
1389,Jaws 3-D (1983),Action|Horror,1368,0.0023570657
1390,My Fellow Americans (1996),Comedy,1369,0.0006965995
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,1370,0.016851395
1392,Citizen Ruth (1996),Comedy|Drama,1371,0.008588225
1393,Jerry Maguire (1996),Drama|Romance,1372,0.04647973
1394,Raising Arizona (1987),Comedy,1373,0.11489946
1395,Tin Men (1987),Comedy|Drama,1374,0.0034213364
1396,Sneakers (1992),Crime|Drama|Sci-Fi,1375,0.050457686
1397,Bastard Out of Carolina (1996),Drama,1376,0.00016209483
1398,In Love and War (1996),Romance|War,1377,0.001832813
1399,Marvin's Room (1996),Drama,1378,0.00051531196
1400,Somebody is Waiting (1996),Drama,1379,0.00020551682
1401,Ghosts of Mississippi (1996),Drama,1380,0.0019608736
1404,Night Falls on Manhattan (1997),Crime|Drama,1381,0.00051257014
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,1382,0.004015416
1406,"Cérémonie, La (1995)",Drama,1383,0.0002680719
1407,Scream (1996),Horror|Thriller,1384,0.026175618
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,1385,0.03981355
1409,Michael (1996),Comedy|Romance,1386,0.004916191
1410,"Evening Star, The (1996)",Comedy|Drama,1387,0.00067064166
1411,Hamlet (1996),Drama,1388,0.008551657
1412,Some Mother's Son (1996),Drama,1389,0.00023287535
